State,ZipCode,EstimatedCombinedRate
DC,56972,0.060000
DC,56973,0.060000
DC,56980,0.060000
DC,56981,0.060000
DC,56982,0.060000
DC,56983,0.060000
DC,56984,0.060000
DC,56985,0.060000
DC,56998,0.060000
DC,56999,0.060000
DC,88888,0.060000
