State,ZipCode,EstimatedCombinedRate
MA,01001,0.062500
MA,01002,0.062500
MA,01003,0.062500
MA,01004,0.062500
MA,01005,0.062500
MA,01007,0.062500
MA,01008,0.062500
MA,01009,0.062500
MA,01010,0.062500
MA,01011,0.062500
MA,01012,0.062500
MA,01013,0.062500
MA,01014,0.062500
MA,01020,0.062500
MA,01021,0.062500
MA,01022,0.062500
MA,01026,0.062500
MA,01027,0.062500
MA,01028,0.062500
MA,01029,0.062500
MA,01030,0.062500
MA,01031,0.062500
MA,01032,0.062500
MA,01033,0.062500
MA,01034,0.062500
MA,01035,0.062500
MA,01036,0.062500
MA,01037,0.062500
MA,01038,0.062500
MA,01039,0.062500
MA,01040,0.062500
MA,01041,0.062500
MA,01050,0.062500
MA,01053,0.062500
MA,01054,0.062500
MA,01056,0.062500
MA,01057,0.062500
MA,01059,0.062500
MA,01060,0.062500
MA,01061,0.062500
MA,01062,0.062500
MA,01063,0.062500
MA,01066,0.062500
MA,01068,0.062500
MA,01069,0.062500
MA,01070,0.062500
MA,01071,0.062500
MA,01072,0.062500
MA,01073,0.062500
MA,01074,0.062500
MA,01075,0.062500
MA,01077,0.062500
MA,01079,0.062500
MA,01080,0.062500
MA,01081,0.062500
MA,01082,0.062500
MA,01083,0.062500
MA,01084,0.062500
MA,01085,0.062500
MA,01086,0.062500
MA,01088,0.062500
MA,01089,0.062500
MA,01090,0.062500
MA,01092,0.062500
MA,01093,0.062500
MA,01094,0.062500
MA,01095,0.062500
MA,01096,0.062500
MA,01097,0.062500
MA,01098,0.062500
MA,01101,0.062500
MA,01102,0.062500
MA,01103,0.062500
MA,01104,0.062500
MA,01105,0.062500
MA,01106,0.062500
MA,01107,0.062500
MA,01108,0.062500
MA,01109,0.062500
MA,01111,0.062500
MA,01115,0.062500
MA,01116,0.062500
MA,01118,0.062500
MA,01119,0.062500
MA,01128,0.062500
MA,01129,0.062500
MA,01138,0.062500
MA,01139,0.062500
MA,01144,0.062500
MA,01151,0.062500
MA,01152,0.062500
MA,01199,0.062500
MA,01201,0.062500
MA,01202,0.062500
MA,01203,0.062500
MA,01220,0.062500
MA,01222,0.062500
MA,01223,0.062500
MA,01224,0.062500
MA,01225,0.062500
MA,01226,0.062500
MA,01227,0.062500
MA,01229,0.062500
MA,01230,0.062500
MA,01235,0.062500
MA,01236,0.062500
MA,01237,0.062500
MA,01238,0.062500
MA,01240,0.062500
MA,01242,0.062500
MA,01243,0.062500
MA,01244,0.062500
MA,01245,0.062500
MA,01247,0.062500
MA,01252,0.062500
MA,01253,0.062500
MA,01254,0.062500
MA,01255,0.062500
MA,01256,0.062500
MA,01257,0.062500
MA,01258,0.062500
MA,01259,0.062500
MA,01260,0.062500
MA,01262,0.062500
MA,01263,0.062500
MA,01264,0.062500
MA,01266,0.062500
MA,01267,0.062500
MA,01270,0.062500
MA,01301,0.062500
MA,01302,0.062500
MA,01330,0.062500
MA,01331,0.062500
MA,01337,0.062500
MA,01338,0.062500
MA,01339,0.062500
MA,01340,0.062500
MA,01341,0.062500
MA,01342,0.062500
MA,01343,0.062500
MA,01344,0.062500
MA,01346,0.062500
MA,01347,0.062500
MA,01349,0.062500
MA,01350,0.062500
MA,01351,0.062500
MA,01354,0.062500
MA,01355,0.062500
MA,01360,0.062500
MA,01364,0.062500
MA,01366,0.062500
MA,01367,0.062500
MA,01368,0.062500
MA,01370,0.062500
MA,01373,0.062500
MA,01375,0.062500
MA,01376,0.062500
MA,01378,0.062500
MA,01379,0.062500
MA,01380,0.062500
MA,01420,0.062500
MA,01430,0.062500
MA,01431,0.062500
MA,01432,0.062500
MA,01434,0.062500
MA,01436,0.062500
MA,01438,0.062500
MA,01440,0.062500
MA,01441,0.062500
MA,01450,0.062500
MA,01451,0.062500
MA,01452,0.062500
MA,01453,0.062500
MA,01460,0.062500
MA,01462,0.062500
MA,01463,0.062500
MA,01464,0.062500
MA,01467,0.062500
MA,01468,0.062500
MA,01469,0.062500
MA,01472,0.062500
MA,01473,0.062500
MA,01474,0.062500
MA,01475,0.062500
MA,01501,0.062500
MA,01503,0.062500
MA,01504,0.062500
MA,01505,0.062500
MA,01506,0.062500
MA,01507,0.062500
MA,01508,0.062500
MA,01509,0.062500
MA,01510,0.062500
MA,01515,0.062500
MA,01516,0.062500
MA,01518,0.062500
MA,01519,0.062500
MA,01520,0.062500
MA,01521,0.062500
MA,01522,0.062500
MA,01523,0.062500
MA,01524,0.062500
MA,01525,0.062500
MA,01526,0.062500
MA,01527,0.062500
MA,01529,0.062500
MA,01531,0.062500
MA,01532,0.062500
MA,01534,0.062500
MA,01535,0.062500
MA,01536,0.062500
MA,01537,0.062500
MA,01538,0.062500
MA,01540,0.062500
MA,01541,0.062500
MA,01542,0.062500
MA,01543,0.062500
MA,01545,0.062500
MA,01546,0.062500
MA,01550,0.062500
MA,01560,0.062500
MA,01561,0.062500
MA,01562,0.062500
MA,01564,0.062500
MA,01566,0.062500
MA,01568,0.062500
MA,01569,0.062500
MA,01570,0.062500
MA,01571,0.062500
MA,01581,0.062500
MA,01583,0.062500
MA,01585,0.062500
MA,01586,0.062500
MA,01588,0.062500
MA,01590,0.062500
MA,01601,0.062500
MA,01602,0.062500
MA,01603,0.062500
